"snail_ID","Axis1","Axis2","ecotype.x","sex_dissection","DistAlongPath","ecotype.y","group","cluster"
"ANG438",42.7836908059767,5.76911825211105,"Wave","female",95.64686105,"Wave","W_F","3"
"ANG439",44.1721468585782,41.3990754654039,"Wave","female",95.49753769,"Wave","W_F","3"
"ANG444",43.5527494802704,10.476779565296,"Wave","female",95.96445547,"Wave","W_F","3"
"ANG446",40.9739315948617,2.4916207816668,"Wave","female",95.48317594,"Wave","W_F","3"
"ANG450",3.66636395234207,-9.43414646731832,"Wave","female",98.24974206,"Wave","W_F","2"
"ANG453",38.4561128571006,3.27086939557508,"Wave","female",97.57067061,"Wave","W_F","3"
"ANG455",40.3388593309513,35.9141017165195,"Wave","female",98.28560465,"Wave","W_F","3"
"ANG467",42.4397359572046,-19.3913545459172,"Wave","female",101.4965678,"Wave","W_F","3"
"ANG469",-10.2384439932858,22.8701863113773,"Wave","female",101.3177302,"Wave","W_F","2"
"ANG470",37.0770323475624,-0.372700360485614,"Wave","female",101.7983039,"Wave","W_F","3"
"ANG471",37.7265477537809,-30.8659240285313,NA,"female",NA,NA,NA,"3"
"ANG472",42.863151234045,31.4919949478551,"Wave","female",103.4158757,"Wave","W_F","3"
"ANG475",37.8148607496309,8.67375262376828,"Wave","female",103.1111129,"Wave","W_F","3"
"ANG478",43.082807177281,5.66276657235816,"Wave","female",103.6111225,"Wave","W_F","3"
"ANG479",42.9044229007003,-7.2353677999133,"Wave","female",103.6081257,"Wave","W_F","3"
"ANG480",31.7059909983679,-21.4517718751765,"Wave","female",103.6119893,"Wave","W_F","3"
"ANG481",44.9407511648764,7.74407746332788,"Wave","female",103.9612761,"Wave","W_F","3"
"ANG483",39.3403289783548,-21.5863554893597,"Wave","female",104.5182905,"Wave","W_F","3"
"ANG484",43.2328871783505,-10.2356597226087,"Wave","female",104.5188214,"Wave","W_F","3"
"ANG488",40.5432815795321,-7.83592261864212,"Wave","female",104.9474177,"Wave","W_F","3"
"ANG489",40.3013638046711,-18.9378352213491,"Wave","female",105.23189,"Wave","W_F","3"
"ANG496",40.4570279194619,15.1014177489333,"Wave","female",106.3636994,"Wave","W_F","3"
"ANG499",43.0281626318001,6.36301265029544,"Wave","female",106.8666143,"Wave","W_F","3"
"ANG502",42.1709841352603,35.0128775683671,"Wave","female",107.3175994,"Wave","W_F","3"
"ANG506",-10.3360283494906,4.1584409303574,"Wave","female",107.5724329,"Wave","W_F","2"
"ANG513",45.5335098209358,-17.3710020021574,"Wave","female",109.010157,"Wave","W_F","3"
"ANG514",-48.3398655445215,21.7279663955263,"Wave","female",109.0953291,"Wave","W_F","1"
"ANG518",38.5557799164529,20.8789265826584,"Wave","female",109.1322701,"Wave","W_F","3"
"ANG523",38.326952229915,3.85324184753462,"Wave","female",110.1666863,"Wave","W_F","3"
"ANG528",41.5226161496989,-19.1585703398698,"Wave","female",111.5345994,"Wave","W_F","3"
"ANG535",39.3625470563442,9.35364603889713,"Wave","female",128.8074039,"Wave","W_F","3"
"ANG539",31.3433760701884,-5.89705839684737,"Wave","female",129.1777956,"Wave","W_F","3"
"ANG540",40.0612004977744,10.1750650203069,"Wave","female",129.30025,"Wave","W_F","3"
"ANG544",34.2007825215211,-9.59044081234769,"Wave","female",129.9252793,"Wave","W_F","3"
