"snail_ID","Axis1","Axis2","ecotype.x","sex_dissection","DistAlongPath","ecotype.y","group","cluster"
"ANG280",23.6672988054139,-8.81817871320123,NA,"male",69.10299273,"Hybrid",NA,"1"
"ANG283",-26.8076321834659,-7.42560444109749,NA,"male",69.15762646,"Hybrid",NA,"2"
"ANG285",27.0673913341372,-20.5267323181376,NA,"male",72.24244502,"Hybrid",NA,"1"
"ANG289",-15.0530875837554,1.86564762866046,NA,"male",72.55069691,"Hybrid",NA,"2"
"ANG290",-25.9394483524574,-2.38489268242603,NA,"male",72.51905097,"Hybrid",NA,"2"
"ANG294",26.1292072654817,-8.60898888630082,NA,"male",80.53530813,"Hybrid",NA,"1"
"ANG297",-26.4481848529859,-3.69481017476043,NA,"male",74.27748375,"Hybrid",NA,"2"
"ANG301",25.2831937157534,-6.69790775154538,NA,"male",84.67420811,"Hybrid",NA,"1"
"ANG304",-26.5146973219124,10.7367951418223,NA,"male",85.71493708,"Hybrid",NA,"2"
"ANG305",27.2147524038632,-10.4560278347275,NA,"male",85.7040865,"Hybrid",NA,"1"
"ANG306",-25.0738319177587,20.9938418590789,NA,"male",85.68945712,"Hybrid",NA,"2"
"ANG313",-75.8412474264939,5.45573221762194,NA,"male",85.53351278,"Hybrid",NA,"3"
"ANG316",-73.2944105770346,3.11128603678972,NA,"male",86.19514779,"Hybrid",NA,"3"
"ANG319",26.7304270920654,-22.3411924012917,NA,"male",86.72839788,"Hybrid",NA,"1"
"ANG322",27.812314781739,-13.8250719869958,NA,"male",86.34059348,"Hybrid",NA,"1"
"ANG327",-27.9296491929307,1.95324885282916,NA,"male",86.47954078,"Hybrid",NA,"2"
"ANG332",26.0857938966295,17.9292903968609,NA,"male",87.25356214,"Hybrid",NA,"1"
"ANG336",27.605666178568,-21.2720608461157,NA,"male",86.94554559,"Hybrid",NA,"1"
"ANG338",-26.0930113658303,9.91891759428416,NA,"male",86.70140891,"Hybrid",NA,"2"
"ANG339",-26.8146747726125,10.2726931213333,NA,"male",86.70140891,"Hybrid",NA,"2"
"ANG341",-24.4233530128567,-13.0706681799767,NA,"male",86.18307503,"Hybrid",NA,"2"
"ANG347",27.0381453383152,15.6825673966799,NA,"male",85.98642424,"Hybrid",NA,"1"
"ANG348",-21.5995969676788,7.19354578785879,NA,"male",85.73274604,"Hybrid",NA,"2"
"ANG351",-25.8319284479589,3.45867943197909,NA,"male",86.43682882,"Hybrid",NA,"2"
"ANG352",25.903545793368,-1.78083340190785,NA,"male",86.49084166,"Hybrid",NA,"1"
"ANG357",28.063418901725,-11.8165472436745,NA,"male",86.26608537,"Hybrid",NA,"1"
"ANG358",25.7052003834377,2.01175579681148,NA,"male",86.29463295,"Hybrid",NA,"1"
"ANG359",-26.5516498597243,-1.9738064439656,NA,"male",86.29332711,"Hybrid",NA,"2"
"ANG364",-24.8666663339283,-10.7993733442171,NA,"male",85.74198216,"Hybrid",NA,"2"
"ANG365",22.2536191174845,0.977851406432943,NA,"male",85.72771328,"Hybrid",NA,"1"
"ANG367",-27.3778760306266,-4.68772035419972,NA,"male",86.72232106,"Hybrid",NA,"2"
"ANG373",27.8436953078199,-0.407118956118146,NA,"male",86.09587955,"Hybrid",NA,"1"
"ANG377",-26.9104262522519,-13.6261169865074,NA,"male",85.67625486,"Hybrid",NA,"2"
"ANG385",-28.3314636262877,-2.09390378665573,NA,"male",85.96601016,"Hybrid",NA,"2"
"ANG390",-76.3230034067437,7.26356097182044,NA,"male",86.93647769,"Hybrid",NA,"3"
"ANG396",26.6229239894755,-28.4056518289797,NA,"male",86.78961258,"Hybrid",NA,"1"
"ANG408",-14.5245848548332,8.56688174084934,"Wave","male",93.2325196,"Wave","W_M","2"
"ANG418",16.2824996250359,14.1945372529528,"Wave","male",93.7706404,"Wave","W_M","1"
"ANG422",28.0748126728286,1.44491354750762,"Wave","male",93.97499712,"Wave","W_M","1"
"ANG435",21.431586609162,12.4257685879835,"Wave","male",94.42333666,"Wave","W_M","1"
"ANG436",25.9630673921474,2.53313816088395,"Wave","male",94.43488835,"Wave","W_M","1"
"ANG437",23.9469509377448,9.16169187062543,"Wave","male",95.6490122,"Wave","W_M","1"
"ANG441",-26.282051882477,5.86883577434929,"Wave","male",96.09884784,"Wave","W_M","2"
"ANG442",25.8051917273859,5.39344760084833,"Wave","male",95.88914982,"Wave","W_M","1"
"ANG443",20.4702873088343,16.91722060694,"Wave","male",95.88914982,"Wave","W_M","1"
"ANG447",22.8614575660862,14.5734812904444,"Wave","male",95.34230512,"Wave","W_M","1"
"ANG448",29.5607393009898,5.8507800809733,"Wave","male",95.53798041,"Wave","W_M","1"
"ANG452",27.8421965454409,25.7259300629003,"Wave","male",97.45225859,"Wave","W_M","1"
"ANG456",-7.83713670633751,3.71595204900116,NA,"male",NA,NA,NA,"2"
"ANG458",26.05945517975,13.0535689867012,"Wave","male",98.35304788,"Wave","W_M","1"
"ANG461",26.6194649449293,15.4263752512391,"Wave","male",98.34997902,"Wave","W_M","1"
"ANG464",27.2050946881523,0.428406633314581,"Wave","male",98.64013742,"Wave","W_M","1"
"ANG465",-25.7699251890689,15.1647049497113,"Wave","male",98.03946756,"Wave","W_M","2"
"ANG473",27.1099678095564,13.804267013351,"Wave","male",103.4187889,"Wave","W_M","1"
"ANG490",28.514571952485,8.5831627506665,"Wave","male",105.1810467,"Wave","W_M","1"
"ANG495",28.4342408319976,2.12559902413046,"Wave","male",106.3289604,"Wave","W_M","1"
"ANG497",27.4509927503197,28.6915724728286,"Wave","male",106.6998058,"Wave","W_M","1"
"ANG501",27.6487272101463,30.4744962812746,"Wave","male",107.4606045,"Wave","W_M","1"
"ANG503",24.7576290081497,23.1696875862417,"Wave","male",107.0736028,"Wave","W_M","1"
"ANG507",-26.777179591688,-4.26254843320802,"Wave","male",107.6513395,"Wave","W_M","2"
"ANG509",27.7203603453766,27.6055837184972,"Wave","male",108.0937417,"Wave","W_M","1"
"ANG520",27.9460210025466,28.442671894277,"Wave","male",109.0480799,"Wave","W_M","1"
"ANG527",27.9226683429265,32.7530036303146,"Wave","male",111.0273806,"Wave","W_M","1"
"ANG529",26.231155266113,16.0610259092703,"Wave","male",111.8137224,"Wave","W_M","1"
"ANG536",28.0099602217088,12.2176502147032,"Wave","male",128.8861402,"Wave","W_M","1"
"ANG541",28.7306552155227,10.2810033492329,"Wave","male",129.4819448,"Wave","W_M","1"
"ANG549",26.9794666277506,28.2093222028799,"Wave","male",130.6463826,"Wave","W_M","1"
"ANG556",26.9978240902859,30.8318785125521,"Wave","male",134.8185256,"Wave","W_M","1"
"ANG557",-25.1528583721564,16.669767298804,"Wave","male",135.1791823,"Wave","W_M","2"
